id,population
125,73.04707258472433
126,73.04707258472433
127,65.59313699106902
128,11.928189485329533
129,5.578578259483583
130,5.578578259483583
131,5.578578259483583
132,15.742217541686749
133,48.645949815316364
134,40.706978262215536
135,12.49574032004342
136,0.3382037685704869
137,17.889034061292257
138,73.04707258472433
139,73.04707258472433
140,73.04707258472433
141,73.04707258472433
142,73.04707258472433
143,73.04707258472433
144,57.58150811912535
145,7.262035293505745
146,5.968164890245256
147,15.77406509481694
148,51.27684743019833
149,20.06257337986615
150,6.518412800790443
151,6.518412800790443
152,4.336821268705211
153,25.736382426355203
154,69.88398976608144
155,73.04707258472433
156,73.04707258472433
157,73.04707258472433
158,73.04707258472433
159,73.04707258472433
160,73.04707258472433
161,73.03934911292205
162,34.531045360386244
163,12.786208525861838
164,13.701167150459602
165,9.738153730424141
166,6.518412800790443
167,6.518412800790443
168,6.518412800790443
169,5.366742908118018
170,0.16930976722703223
171,58.839043039919865
172,588.0617356581047
173,444.2174079074245
174,73.04707258472433
175,73.04707258472433
176,73.04707258472433
177,73.04707258472433
178,73.04707258472433
179,73.04707258472433
180,65.94021720319036
181,32.222511129865964
182,13.748952408688414
183,13.701167150459602
184,13.701167150459602
185,13.183717735999876
186,61.919147212648454
187,84.32910242912342
188,5.489468318574964
189,4.462523970132693
190,0.8973450791083771
191,0.20148470010158911
192,1.6234304332527343
193,1.658705387468733
194,1.0680847877118516
195,10.684039513289196
196,582.8229047100795
197,286.97257967312356
198,51.893813300029905
199,73.04707258472433
200,73.04707258472433
201,73.04707258472433
202,72.10669029329368
203,46.63053997103435
204,17.70482296851519
205,15.202401852275909
206,14.479067896532086
207,13.701167150459602
208,13.701167150459602
209,13.701167150459602
210,41.499770406107054
211,3.1907977393198017
212,3.1907977393198017
213,3.18636781784096
214,1.4932568822681158
215,0.061780735475719994
216,0.8434918927318196
217,1.692561377851002
218,1.730130120995034
219,1.730130120995034
220,1.730130120995034
221,1.730130120995034
222,1.2312309664016075
223,0.5207039811175779
224,5.45641300844909
225,7.001120180009113
226,5.843315002166635
227,4.077624961520442
228,2.9516694146173603
229,3.7060921596573126
230,6.897865432781187
231,1.5542295170216498
232,0.5645902542688669
233,1.1357326864975648
234,54.3152576283896
235,73.04707258472433
236,61.44959241910654
237,34.242421976819514
238,20.429718433821556
239,15.202401852275909
240,15.202401852275909
241,15.170347284546285
242,13.962883774284746
243,13.701167150459602
244,13.701167150459602
245,13.67228729236402
246,5.902317791755193
247,3.1907977393198017
248,3.1907977393198017
249,35.82080503304034
250,3.439062271864252
251,0.0664879767535108
252,1.390253212964051
253,1.730130120995034
254,1.730130120995034
255,1.730130120995034
256,1.730130120995034
257,1.730130120995034
258,1.730130120995034
259,1.730130120995034
260,4.384600377407545
261,7.01376256075811
262,7.01376256075811
263,7.01376256075811
264,6.948006515826337
265,6.816407851076191
266,6.818291193489787
267,4.455202176463365
268,0.8211824826148237
269,0.5645902542688669
270,0.5645902542688669
271,90.50219079431713
272,50.714018150752175
273,26.74977934250177
274,26.593094682188955
275,26.043409076377113
276,16.506678410655002
277,15.202401852275909
278,15.202401852275909
279,14.866866904219759
280,13.712393617345088
281,13.701167150459602
282,13.701167150459602
283,13.426324805019064
284,15.420498715396596
285,230.900053130229
286,456.22019637968833
287,233.44248607292644
288,3.9927367789055355
289,0.4679491426345654
290,1.6643780749836097
291,1.730130120995034
292,1.730130120995034
293,1.730130120995034
294,1.730130120995034
295,1.730130120995034
296,1.730130120995034
297,2.8327461723382594
298,6.919820914647558
299,7.01376256075811
300,7.01376256075811
301,7.01376256075811
302,6.996015986901901
303,6.8938905992211925
304,6.8558451839850445
305,3.808627335815864
306,0.5645902542688669
307,0.5645902542688669
308,0.5645902542688669
309,98.23616385726012
310,88.45702704227884
311,175.33601085893685
312,237.26137544885464
313,26.593094682188955
314,23.052353764897767
315,15.202402846051557
316,15.191195036817676
317,13.95735282087832
318,13.09363188147703
319,14.16139851943006
320,16.843440634520842
321,18.520641321293464
322,199.7600042812697
323,456.71940629804203
324,407.431900703301
325,168.21999039497175
326,55.26022144661112
327,22.265058394180052
328,92.66323204850013
329,1.2280376955954635
330,0.2277473315958987
331,1.0504370814843633
332,1.6650618828923716
333,1.730130120995034
334,1.730130120995034
335,1.730130120995034
336,1.730130120995034
337,1.730130120995034
338,1.730130120995034
339,1.940961260251375
340,6.208452394159724
341,7.01376256075811
342,7.01376256075811
343,7.01376256075811
344,7.01376256075811
345,7.01376256075811
346,6.901695575130745
347,6.915254512729854
348,6.47549197511289
349,1.152769194737886
350,0.5645902542688669
351,8.314863186769324
352,102.61834333276742
353,133.32879717310573
354,252.89598790357127
355,129.08551621715964
356,26.593094682188955
357,26.593094682188955
358,18.718421330743894
359,13.959809107280408
360,11.861391171735999
361,12.008662176377552
362,17.58972164182289
363,18.526196399126945
364,18.526196399126945
365,35.42352711580739
366,429.9104876011337
367,71.26071475563243
368,57.26333324657071
369,57.26333324657071
370,17.983851627158195
371,6.85551618772362
372,3.8207486855252597
373,1.8165345799909516
374,1.7404384919160876
375,1.730130120995034
376,1.730130120995034
377,1.730130120995034
378,1.730130120995034
379,1.730130120995034
380,1.730130120995034
381,1.730130120995034
382,4.816697772944644
383,7.01376256075811
384,7.01376256075811
385,7.01376256075811
386,7.01376256075811
387,7.01376256075811
388,6.976855109292853
389,6.827633713587701
390,6.967325918092865
391,7.065064966483759
392,5.586894094560545
393,32.702783660546196
394,104.92873716629533
395,89.05097389459354
396,130.62343526229924
397,118.14995115050361
398,124.02564773784121
399,40.791552502257545
400,79.33236053381071
401,214.65618954471444
402,19.421926099941516
403,11.861391171735999
404,11.861391171735999
405,14.119329163904418
406,18.526196399126945
407,18.526196399126945
408,18.526196399126945
409,105.365327087049
410,56.919687568417885
411,57.25075544401856
412,52.66228321872776
413,7.560367797680316
414,6.85551618772362
415,6.855338673984526
416,1.9930363411141119
417,4.138188292835238
418,5.731489239481092
419,3.446108355297206
420,2.3527630313141543
421,1.7325209603158804
422,1.730130120995034
423,1.730130120995034
424,1.730130120995034
425,4.730313046694524
426,9.077641008641411
427,7.109507452556739
428,7.01376256075811
429,7.01376256075811
430,7.01376256075811
431,7.00570813699979
432,6.8461356561471165
433,6.816407851076191
434,6.858336766198966
435,7.042138945636129
436,7.065064966483759
437,7.922453745453747
438,4.439309405531011
439,25.289092172897295
440,145.36734914934914
441,150.85156123031533
442,237.75644416103688
443,219.97581100636893
444,251.17383660608346
445,83.07380694950655
446,15.478276230529179
447,11.861391171735999
448,11.861391171735999
449,12.100859562966491
450,17.901286519889833
451,18.526196399126945
452,18.524647327524594
453,18.275701986875482
454,22.80052305537572
455,23.862739424018795
456,9.139326311091503
457,6.85551618772362
458,6.85551618772362
459,6.85551618772362
460,6.597280430747007
461,3.919813265246025
462,1.8186756642760429
463,1.5809387770903198
464,7.392140506103325
465,7.48379529223457
466,7.48379529223457
467,6.81041593393544
468,5.062819753310321
469,3.3624408603893565
470,2.9326856145555062
471,10.219541245395112
472,10.847797922788414
473,10.113400133411131
474,7.632444566417241
475,7.01376256075811
476,7.01376256075811
477,6.8953717005013555
478,6.816407851076191
479,6.816407851076191
480,6.829572116257187
481,6.958526962901574
482,7.065064966483759
483,7.065064966483759
484,6.17877356740129
485,22.438635192417173
486,134.549493627317
487,150.85156123031533
488,157.8086462615527
489,235.89709994245413
490,22.508004395524658
491,18.237686798125388
492,18.170472953299974
493,13.164456209134768
494,14.367979244502129
495,19.336945990192607
496,20.36041006185184
497,18.624262864108587
498,18.47162009316988
499,17.918685850164042
500,17.918685850164042
501,17.918685850164042
502,10.549829554821278
503,6.85551618772362
504,6.85551618772362
505,6.85551618772362
506,5.808440758199826
507,2.9187111016110263
508,1.006784396475874
509,3.806672977036841
510,7.48379529223457
511,7.48379529223457
512,7.48379529223457
513,7.48379529223457
514,7.509738888369267
515,9.984556998051753
516,10.847797922788414
517,10.847797922788414
518,10.847797922788414
519,10.703522015607517
520,8.601205786562797
521,6.960530498309437
522,6.816648825750342
523,6.816407851076191
524,6.816407851076191
525,6.821150244520135
526,6.959926302828139
527,7.065064966483759
528,7.065064966483759
529,7.079482274304179
530,14.704225181826338
531,57.917556177072335
532,124.39069228037148
533,150.50762530862153
534,116.5397632519971
535,18.269088678205804
536,18.237686798125388
537,18.237686798125388
538,18.218373920172517
539,20.598916821721655
540,20.6110208046142
541,20.6110208046142
542,19.699292801422928
543,18.19742266615276
544,17.918685850164042
545,17.918685850164042
546,17.918685850164042
547,10.022891054016412
548,6.85551618772362
549,6.85551618772362
550,6.771568764463193
551,1.756116380633255
552,0.23901120821569685
553,5.1274312077088995
554,7.48379529223457
555,7.48379529223457
556,7.48379529223457
557,8.993393746364855
558,10.847797922788414
559,10.847797922788414
560,10.847797922788414
561,10.847797922788414
562,10.847797922788414
563,10.847797922788414
564,8.807585897870927
565,7.631749679615016
566,7.394933212783156
567,7.016581597900649
568,6.941802915993807
569,7.065064966483759
570,7.065064966483759
571,7.065064966483759
572,7.065064966483759
573,8.71125855071855
574,17.174801149319357
575,17.414989053435452
576,42.42737490148288
577,105.11887940988791
578,58.72798840580802
579,18.237686798125388
580,18.237686798125388
581,18.237686798125388
582,20.37363136711268
583,20.6110208046142
584,20.6110208046142
585,19.87945458268172
586,17.923143674950683
587,17.918685850164042
588,17.918685850164042
589,17.918685850164042
590,8.327249685015616
591,6.85551618772362
592,325.82341144177354
593,259.59857249210114
594,0.03392736289818365
595,1.8391297256242976
596,7.111854034815348
597,8.115262957079167
598,10.757187905200261
599,10.847797922788414
600,10.847797922788414
601,10.847797922788414
602,10.847797922788414
603,10.847797922788414
604,10.155873488797848
605,8.49418338955687
606,8.484924142827607
607,8.484924142827607
608,7.880730810589971
609,6.269093832262021
610,7.065064966483759
611,7.065064966483759
612,7.065064966483759
613,7.065064966483759
614,7.065064966483759
615,11.690290584038298
616,17.414989053435452
617,17.414989053435452
618,85.54379525999619
619,307.80730187254073
620,36.18895915500103
621,18.472898346286982
622,37.36111957421668
623,54.47991251708208
624,23.132110985419715
625,20.41735630947185
626,18.20594805501071
627,17.918685850164042
628,17.918685850164042
629,17.918685850164042
630,17.553316036697357
631,6.967131977137157
632,6.85551618772362
633,1236.7003621534548
634,1512.895460392416
635,337.17463411942555
636,4.8892561320137435
637,10.210212647517553
638,10.847797922788414
639,10.847797922788414
640,10.847797922788414
641,10.847797922788414
642,10.847797922788414
643,10.624391523717799
644,8.685702424284543
645,8.484924142827607
646,8.484924142827607
647,7.810220024937104
648,1.39611632669466
649,0.05001036339486174
650,4.937853637244917
651,7.065064966483759
652,7.065064966483759
653,7.065064966483759
654,7.065064966483759
655,7.829619315936322
656,30.45166616359387
657,244.5651468096445
658,450.6634830479749
659,455.8012750648194
660,248.89549986681374
661,50.79282041730551
662,60.156894745138764
663,60.156894745138764
664,88.52444008293013
665,546.2561933013108
666,11.479238120753799
667,12.76340120584264
668,14.040577057415856
669,42.43776358934439
670,143.79570553537505
671,26.13574194374187
672,16.840278451001762
673,691.5220818725146
674,987.5172368714415
675,568.1986126486995
676,32.43694753533204
677,6.831745074826722
678,10.847797922788414
679,10.847797922788414
680,10.847797922788414
681,10.847797922788414
682,10.847152129249757
683,9.233356895183038
684,8.484924142827607
685,8.484924142827607
686,8.484924142827607
687,2.606342045008885
688,0.0
689,0.0
690,2.922203324903609
691,6.907844632031611
692,7.959496318464528
693,7.386832856244751
694,9.959418509049089
695,12.151862198558579
696,54.294321390853796
697,434.4826812106528
698,459.7697365773337
699,450.81802497595186
700,436.271055248469
701,93.45921820575957
702,60.156894745138764
703,109.68718020851861
704,701.2118529074143
705,988.736566947875
706,40.94011658965591
707,9.770784630193896
708,9.770784630193896
709,201.91389546675416
710,900.6444452858041
711,123.21620037209011
712,114.37092402112408
713,207.92291511000553
714,223.52244597499023
715,43.54055846778337
716,2.417210133526171
717,0.256567520664781
718,2.9556987732205897
719,4.939790865322906
720,8.300888498720575
721,11.141327570030963
722,14.081252108382841
723,8.902327624292594
724,8.484924142827607
725,8.484924142827607
726,8.484924142827607
727,6.780100020019187
728,0.0
729,0.007752753582661456
730,2.6348771875269255
731,6.719268019655318
732,11.56605232758897
733,11.853079622706778
734,12.262608476921143
735,12.262608476921143
736,12.262608476921143
737,186.01614623217876
738,450.64661309795304
739,387.6641184396864
740,270.03281696467246
741,542.8462648616534
742,548.8378789676141
743,719.8922851285469
744,1107.3955631613185
745,1110.5733333781047
746,29.06046385122506
747,9.770784630193896
748,623.727212372862
749,329.38307655740704
750,895.0858220586017
751,122.69601045252104
752,1644.0007006187977
753,2420.2428560370654
754,575.2256740772086
755,111.3374229682823
756,65.30136628286122
757,2.370955066319213
758,3.902720083576355
759,8.863862320573022
760,18.216598322419475
761,14.312353490040561
762,10.752820646502334
763,14.440317082833982
764,19.776063117606125
765,6.167426083625275
766,3.3257993405786683
767,4.241800161480945
768,4.241800161480945
769,5.994142573662149
770,10.115958412904579
771,12.262608476921143
772,12.262608476921143
773,12.262608476921143
774,13.668463392502527
775,194.13475859900154
776,132.19629373227178
777,223.24437877141904
778,810.9307623052127
779,554.1052083749358
780,463.95698294896135
781,779.885647495788
782,999.977110903181
783,316.3442477979711
784,753.2742751349006
785,1022.4329918584504
786,671.4635301840593
787,1252.6830738200028
788,1651.8920275056328
789,2985.7424122498924
790,2091.2447727070617
791,191.2407489208824
792,135.01065304772075
793,19.29731167414835
794,10.105947664952842
795,20.345186556065965
796,20.345186556065965
797,19.686405566463478
798,21.959745815064153
799,18.90341693597348
800,7.028853280266619
801,4.241800161480945
802,4.241800161480945
803,4.241800161480945
804,4.48756197730732
805,9.932316233238936
806,9.48125320549317
807,10.210860623103772
808,11.190557065677348
809,9.068806958459746
810,46.53907020098313
811,157.15930420228804
812,586.9835789559759
813,631.791640586917
814,399.9672583964643
815,690.2086840278905
816,1067.975136852476
817,1076.489910320504
818,1240.4934717141955
819,1269.9477037629479
820,992.9650883604835
821,1431.5211760904149
822,1991.9538959062102
823,2614.958021578602
824,2018.6804299399123
825,413.3584796208688
826,137.42930699755212
827,114.63525671478426
828,1.021140345898979
829,19.659579257668835
830,18.019300361448423
831,16.720645864588096
832,17.513082595598068
833,21.99753001819024
834,23.77177308964565
835,75.395822722949
836,323.0506973170913
837,46.68067576850831
838,85.85353309474637
839,8.56732116540337
840,8.798967587803032
841,8.798967587803032
842,8.798967587803032
843,19.443283978275517
844,172.04147557785657
845,296.4279785328385
846,686.1107680148011
847,807.3920345247984
848,433.253198887536
849,687.6610334223094
850,1041.9818687759914
851,1073.5314716888292
852,1145.0653506366882
853,1137.8343776190445
854,2295.1083410873644
855,2297.0269488914078
856,2359.472457365584
857,2098.5154421448933
858,936.5266918900161
859,242.6726112519892
860,151.07741937160085
861,127.88608892584234
862,52.1623164931604
863,0.3626715130776173
864,15.258342605340811
865,16.69046872641564
866,16.69046872641564
867,16.69046872641564
868,16.743952383645762
869,19.94435842580689
870,27.145289213586313
871,549.2195694653484
872,851.0085307771262
873,706.4056665569964
874,435.1870777492539
875,262.30868712285866
876,8.800135070539064
877,8.798967587803032
878,267.9942383248522
879,287.76327713539047
880,216.6464942446884
881,550.8778180493356
882,1062.3340587308471
883,1087.1932480692367
884,420.9517839743542
885,414.37495971538124
886,884.5943521759822
887,733.9395666018016
888,616.6025353253019
889,2523.950225897646
890,2502.605064878233
891,2117.6621715633955
892,1986.350694276607
893,1492.9751029996326
894,1200.7106076823766
895,347.4310807448252
896,14.415902151790194
897,11.828253378097928
898,3.889666695809347
899,15.531013132132703
900,16.69046872641564
901,16.69046872641564
902,16.69046872641564
903,16.69046872641564
904,57.69720056270024
905,397.1211003986478
906,745.0854337967439
907,893.5476252737492
908,1037.8854535058272
909,896.0101948028795
910,248.35166353308813
911,35.0432074742505
912,308.43247577679955
913,311.4843469908976
914,349.2553971338373
915,1016.5568756103199
916,1243.3910760820556
917,2052.278856280097
918,1348.0534035210485
919,744.1106747666238
920,973.4614823172274
921,633.4558433894065
922,555.087958486655
923,594.0392810422435
924,1075.4232710770104
925,1432.637179911035
926,1769.1142039512283
927,2034.2398765966473
928,1871.4935986593011
929,732.425184698926
930,10.404896742474081
931,16.69046872641564
932,16.69046872641564
933,16.69046872641564
934,16.69046872641564
935,16.29808824919539
936,71.81693642055258
937,567.1721760561394
938,723.5856302510903
939,888.2352290552421
940,817.5813344846827
941,447.0586334710802
942,303.9250525769039
943,345.2994972754714
944,1318.6664604422153
945,593.3956026221023
946,826.5481459471199
947,1114.2192038113178
948,1531.8650642562855
949,2056.7485954462663
950,1970.6823816477533
951,1702.1153362009522
952,1165.11939219614
953,738.2747903515516
954,1159.972993208307
955,989.0605356518876
956,192.5425019202823
957,299.5576106108172
958,350.7599370025703
959,427.2167688316738
960,200.3255109343487
961,1.3537066338426234
962,15.438845579775172
963,16.69046872641564
964,16.69046872641564
965,16.660013927561103
966,16.133550240580345
967,16.117866517744066
968,630.7130326736087
969,1011.3281507899172
970,1076.1773925066511
971,1187.9280029182114
972,1353.9946392156326
973,726.8902336081012
974,455.8813916653242
975,1931.4185178763341
976,933.432250380708
977,580.88453849418
978,1108.3925014981494
979,1554.971403518107
980,1490.400379679015
981,2139.939710602815
982,2475.683012491006
983,2447.638719403152
984,2388.5910154716253
985,2124.077370660359
986,1597.4017221734612
987,133.72662702336746
988,4.159154981058563
989,13.484867199986516
990,16.69046872641564
991,14.656706274545286
992,408.0766033421862
993,589.6046342777415
994,792.7864324745703
995,1972.738872811491
996,1658.5599446578767
997,852.9395114237955
998,1729.369693564041
999,1686.9340441788231
1000,1410.5608678705212
1001,976.3493320462992
1002,819.7125492761728
1003,1128.308206085758
1004,1183.6643623921195
1005,1487.2706863176963
1006,1102.8836012506083
1007,1795.193862658429
1008,1993.8418212153827
1009,1914.3604639350908
1010,2258.354949576821
1011,2128.5429333603934
1012,464.33097947720444
1013,7.511083576682262
1014,0.05912485626918822
1015,1.832962332075862
1016,199.23980355045558
1017,47.34228811446315
1018,5.044944952015452
1019,468.54703982033834
1020,648.7536790209931
1021,648.7536790209931
1022,1667.551221517597
1023,1833.9711199703106
1024,1022.6921362039052
1025,1759.2800859609965
1026,2313.189181484012
1027,2013.8201409879498
1028,1344.1050184503529
1029,950.0259794127062
1030,952.4120790176753
1031,1241.8872997026738
1032,1111.066803561472
1033,1426.794114327749
1034,1681.458548471427
1035,2028.964797763641
1036,1992.574587300126
1037,2447.338679113434
1038,1407.7548826896484
1039,249.70553471945263
1040,2.507605808378683
1041,0
1042,6.82611282722856
1043,348.6583476451419
1044,1046.1974819192426
1045,505.64010964427075
1046,209.2944310855388
1047,208.3918914138265
1048,370.74268623853914
1049,535.3932122677488
1050,495.49147383722675
1051,883.9771896301512
1052,959.6255215281215
1053,1291.0318870222745
1054,1661.7301854636244
1055,1870.6216228805283
1056,1592.5329838948678
1057,1194.3425213510554
1058,1153.906246800017
1059,742.8868625764662
1060,925.2417760629369
1061,1402.2978016141647
1062,2416.1104707288887
1063,1960.3730244495948
1064,2467.18505814281
1065,2173.6208256692853
1066,1258.8386936228746
1067,15.107262832840423
1068,0
1069,0
1070,0.0
1071,0
1072,19.60776806627735
1073,1.5322059124153675
1074,7.07768564990805
1075,170.845382607069
1076,429.2648733387951
1077,223.0210443957318
1078,73.42541741026295
1079,36.258453518635704
1080,5.846461106098514
1081,13.667637606781904
1082,138.43226273104747
1083,36.13801162620591
1084,778.7924178123785
1085,1400.300042361724
1086,1396.7646611143941
1087,1043.094199217582
1088,1270.1969428813543
1089,1043.184649995418
1090,1035.6388264263035
1091,1332.3559972326245
1092,843.9526598929017
1093,1137.1756763393516
1094,1685.7492087698672
1095,1608.048922013058
1096,2162.7310046138873
1097,2097.60208426523
1098,1606.5745506386575
1099,1970.909142629312
1100,693.2904378768749
1101,0
1102,0.0
1103,68.74338210192357
1104,625.2680504753006
1105,7.695998622288192
1106,2.105361589303757
1107,6.914502942047418
1108,11.533714929864692
1109,11.814273483553611
1110,13.623464342090701
1111,162.56898078282
1112,16.017544857489856
1113,16.017544857489856
1114,16.017544857489856
1115,10.129726316612645
1116,6.355649481341638
1117,8.663919725942682
1118,9.986124022970596
1119,170.9781382099474
1120,1284.9896518553167
1121,1292.0088607221587
1122,1210.93965078905
1123,1287.3014996159122
1124,1591.6972715129148
1125,929.1747284653911
1126,1657.2024662171066
1127,1376.3053690644097
1128,1924.9389535409532
1129,1968.1326693951276
1130,2058.9849624511658
1131,1329.4861689356242
1132,312.9409354851608
1133,1654.2693880607621
1134,2098.104286034063
1135,1045.2398327041792
1136,49.478869862347594
1137,0.0
1138,975.1666664278011
1139,2716.229136831844
1140,226.32740438965988
1141,21.657330110982745
1142,0.20390314830717354
1143,1.312275841432256
1144,10.722826221715524
1145,11.814273483553611
1146,11.814273483553611
1147,11.814273483553611
1148,12.065218676006248
1149,15.41981596823978
1150,16.017544857489856
1151,16.017544857489856
1152,15.880556453128836
1153,5.561470419796505
1154,2.39283938953264
1155,2.39283938953264
1156,2.39283938953264
1157,50.66113731830716
1158,406.2400409320606
1159,965.0207279608508
1160,1109.8210950411801
1161,1068.1703836768613
1162,1404.6060238503703
1163,1528.7929794193706
1164,1579.772666338929
1165,1265.9969038938848
1166,1620.9240812873954
1167,1742.1769566199714
1168,647.7276665282635
1169,17.293826547354044
1170,1211.8065663636405
1171,1484.1908560902082
1172,1992.1906519219615
1173,345.1966392883995
1174,42.18831756955213
1175,0
1176,0
1177,43.05780900266924
1178,1527.663655864032
1179,2461.3482260706255
1180,9.242858622777662
1181,6.457410711966622
1182,571.2582679699971
1183,0.44190871933493414
1184,0.44190871933493414
1185,3.801366942548257
1186,11.802830370513755
1187,11.814273483553611
1188,11.814273483553611
1189,11.814273483553611
1190,12.59648016574895
1191,15.87250975280538
1192,16.017544857489856
1193,16.017544857489856
1194,14.245839956458239
1195,2.9585953331044457
1196,2.39283938953264
1197,2.39283938953264
1198,21.332857614395717
1199,80.61361114180977
1200,506.859530995072
1201,806.6476362568601
1202,1253.1919188066554
1203,1480.0516683008784
1204,1400.2256592858141
1205,1891.0577709036734
1206,1198.587058950828
1207,1414.8303918584602
1208,1612.2479354026977
1209,1616.1786556972577
1210,84.89125168520356
1211,1195.0723693413163
1212,1864.3297657261623
1213,2616.0957362611302
1214,2283.408839781853
1215,698.5742886782565
1216,144.90246858484466
1217,0.0
1218,0.0
1219,438.9958413792538
1220,2812.6481138429126
1221,2602.250713947441
1222,289.0711315899523
1223,0.8074857543178916
1224,1.541848651454902
1225,0.44190871933493414
1226,0.44190871933493414
1227,0.44190871933493414
1228,0.44190871933493414
1229,7.611753372552735
1230,11.814273483553611
1231,11.814273483553611
1232,11.797974527359273
1233,11.761538135299666
1234,13.66773169887763
1235,16.017544857489856
1236,16.017544857489856
1237,16.017544857489856
1238,12.80286469153732
1239,7.755404284061351
1240,2.695663877815712
1241,19.2701045517319
1242,75.71885105893882
1243,121.12686589778475
1244,1083.3663330062245
1245,494.8175662292955
1246,862.5717313557459
1247,1154.9857716234128
1248,1627.7097673410976
1249,1890.453701936749
1250,1337.3878188603587
1251,1541.1516520696791
1252,3650.2629908643976
1253,1569.0836767929563
1254,1683.3928261225292
1255,2235.9179126417957
1256,2529.738829165105
1257,2278.8612032396695
1258,1470.3393602132564
1259,1123.8128053125802
1260,777.4508302927069
1261,419.872737081076
1262,1606.1495401733816
1263,3854.0732612810334
1264,5666.3102001243615
1265,1114.889348313451
1266,0.36561474958345236
1267,9.280590436526506
1268,7.637786276309046
1269,0.5020837987809351
1270,0.44190871933493414
1271,0.44190871933493414
1272,0.44190871933493414
1273,1.197851146063723
1274,10.654775096939165
1275,11.814273483553611
1276,10.604577934638979
1277,10.421230788289176
1278,11.520554597589049
1279,14.051288107241028
1280,14.093526803553647
1281,13.969869741184354
1282,14.857041266528938
1283,16.017544857489856
1284,12.298004302092673
1285,2.604998845925688
1286,48.30310696031408
1287,71.36318242343542
1288,149.31029386411575
1289,85.29004681829241
1290,127.76354696179165
1291,674.5123563289483
1292,1127.7632855549937
1293,2289.1542401180213
1294,1899.172775245287
1295,1728.6643036886203
1296,1656.2664896319227
1297,1630.6042622176612
1298,1994.0548869335064
1299,2352.7226050344825
1300,2705.1671899365806
1301,2568.5486070396673
1302,2443.611194291216
1303,2330.9367345214255
1304,1471.6857391747108
1305,3791.778650246386
1306,4160.654683390854
1307,4857.543784778038
1308,4823.456888568003
1309,2790.7816451293493
1310,0.14325652640519967
1311,9.900907105229484
1312,10.103753423151659
1313,4.633424929596313
1314,0.44190871933493414
1315,0.44190871933493414
1316,0.44190871933493414
1317,0.44190871933493414
1318,3.8433720182682514
1319,11.803812288595596
1320,10.369531481035365
1321,9.885453607045935
1322,10.123828545047477
1323,12.80182960283527
1324,12.80182960283527
1325,12.80182960283527
1326,12.80183500121708
1327,11.49223193152517
1328,6.862897250049325
1329,4.553579482984681
1330,14.19365074679307
1331,21.615517369790304
1332,286.28026742869923
1333,251.69676493744706
1334,361.3113711473826
1335,665.3856821974244
1336,765.4989588864864
1337,1014.0246236859551
1338,1145.6646918669035
1339,1828.1595410902341
1340,1994.803125669232
1341,1885.3750278280825
1342,2101.4141869972636
1343,2572.6626431829654
1344,3018.4214955518123
1345,2993.714237152094
1346,2644.117316036794
1347,2444.6355875424183
1348,2100.6787690454885
1349,3708.0217559455054
1350,4497.090304925001
1351,5969.094332536073
1352,4331.5517639439195
1353,3063.8023798750833
1354,47.48171982230793
1355,2.0431106092101157
1356,10.103753423151659
1357,10.103753423151659
1358,9.744167570306496
1359,1.9293142498914697
1360,0.44190871933493414
